Date,Open,High,Low,Close,Adj Close,Volume
2011-02-21,11049.2998046875,11050.2998046875,10792.2001953125,10810.5,10810.4892578125,212236000
2011-02-22,10720.2001953125,10792.900390625,10601.2998046875,10701.900390625,10701.8896484375,260887000
2011-02-23,10705.2001953125,10741.0,10611.599609375,10633.400390625,10633.3896484375,217729000
2011-02-24,10563.2001953125,10674.599609375,10543.2998046875,10647.599609375,10647.5888671875,217940000
2011-02-25,10703.0,10848.599609375,10669.400390625,10822.7001953125,10822.689453125,233462000
2011-02-28,10829.900390625,10923.0,10730.7001953125,10850.7998046875,10850.7890625,216216000
2011-03-01,10898.7998046875,10939.7001953125,10707.400390625,10761.900390625,10761.8896484375,256468000
2011-03-02,10682.0,10710.900390625,10576.2001953125,10643.7998046875,10643.7890625,233014000
2011-03-03,10682.900390625,10781.900390625,10512.2001953125,10566.900390625,10566.8896484375,262825000
2011-03-04,10596.0,10627.2001953125,10463.7998046875,10498.7001953125,10498.689453125,221762000
2011-03-07,10478.099609375,10623.900390625,10417.5,10495.7001953125,10495.689453125,257321000
2011-03-08,10529.400390625,10568.7001953125,10412.900390625,10568.7001953125,10568.689453125,198314000
2011-03-09,10594.5,10602.400390625,10497.2998046875,10559.5,10559.4892578125,411425000
2011-03-10,10444.900390625,10479.2998046875,10351.2001953125,10435.599609375,10435.5888671875,243919000
2011-03-11,10346.2001953125,10452.7998046875,10313.599609375,10398.400390625,10398.3896484375,256479000
2011-03-14,10386.2001953125,10637.7001953125,10364.5,10415.900390625,10415.8896484375,505812000
2011-03-15,10250.2001953125,10376.900390625,10076.5,10329.7001953125,10329.689453125,471079000
2011-03-16,10372.2001953125,10422.2001953125,10079.900390625,10092.599609375,10092.58984375,358245000
2011-03-17,10183.7001953125,10375.0,10085.5,10325.599609375,10325.5888671875,0
2011-03-18,10382.7998046875,10448.599609375,10262.099609375,10328.400390625,10328.3896484375,370068000
2011-03-21,10473.7001953125,10574.400390625,10418.900390625,10574.400390625,10574.3896484375,223977000
2011-03-22,10584.7998046875,10734.2998046875,10549.7001953125,10576.099609375,10576.0888671875,269854000
2011-03-23,10548.400390625,10658.900390625,10512.099609375,10638.0,10637.9892578125,246215000
2011-03-24,10545.2998046875,10766.0,10522.0,10755.599609375,10755.5888671875,246475000
2011-03-25,10776.099609375,10801.099609375,10702.400390625,10710.400390625,10710.3896484375,171675000
2011-03-28,10721.7001953125,10766.0,10677.7998046875,10751.0,10750.9892578125,149945000
2011-03-29,10760.0,10778.099609375,10658.7001953125,10735.0,10734.9892578125,198381000
2011-03-30,10816.900390625,10830.400390625,10699.2001953125,10732.2998046875,10732.2890625,201587000
2011-03-31,10755.7998046875,10784.7998046875,10570.900390625,10576.5,10576.4892578125,247985000
2011-04-01,10657.2001953125,10729.900390625,10580.599609375,10729.900390625,10729.8896484375,212310000
2011-04-04,10710.2001953125,10813.900390625,10661.7001953125,10756.099609375,10756.0888671875,172979000
2011-04-05,10742.2998046875,10749.2998046875,10624.599609375,10678.599609375,10678.5888671875,222697000
2011-04-06,10686.400390625,10882.2998046875,10658.7001953125,10845.099609375,10845.0888671875,241416000
2011-04-07,10836.7998046875,10928.099609375,10778.400390625,10849.099609375,10849.0888671875,274742000
2011-04-08,10916.599609375,10950.099609375,10885.2998046875,10913.2001953125,10913.189453125,184078000
2011-04-11,10896.2001953125,10958.2001953125,10860.099609375,10878.2998046875,10878.2890625,156876000
2011-04-12,10812.5,10882.2998046875,10756.2001953125,10784.5,10784.4892578125,219734000
2011-04-13,10814.599609375,10867.099609375,10767.599609375,10786.0,10785.9892578125,219983000
2011-04-14,10747.7998046875,10751.099609375,10558.099609375,10622.7001953125,10622.689453125,261200000
2011-04-15,10647.2001953125,10647.599609375,10484.7001953125,10558.599609375,10558.5888671875,325846000
2011-04-18,10574.7998046875,10574.7998046875,10289.099609375,10344.900390625,10344.8896484375,349381000
2011-04-19,10355.599609375,10433.2001953125,10306.2998046875,10376.5,10376.4892578125,209775000
2011-04-20,10461.400390625,10569.900390625,10433.2998046875,10535.400390625,10535.3896484375,240176000
2011-04-21,10603.7998046875,10634.099609375,10528.5,10584.099609375,10584.0888671875,176355000
2011-04-26,10574.900390625,10700.2001953125,10546.900390625,10650.599609375,10650.5888671875,169712000
2011-04-27,10673.099609375,10769.7001953125,10619.400390625,10740.900390625,10740.8896484375,194417000
2011-04-28,10809.900390625,10890.0,10809.0,10867.7998046875,10867.7890625,182170000
2011-04-29,10889.2998046875,10911.2998046875,10805.5,10878.900390625,10878.8896484375,140332000
2011-05-02,10917.400390625,10928.2001953125,10841.7998046875,10877.2998046875,10877.2890625,139444000
2011-05-03,10865.0,10865.599609375,10775.7998046875,10825.599609375,10825.5888671875,184413000
2011-05-04,10812.7998046875,10883.099609375,10686.900390625,10712.599609375,10712.5888671875,198034000
2011-05-05,10749.2998046875,10758.900390625,10574.2001953125,10627.2998046875,10627.2890625,215316000
2011-05-06,10544.5,10628.400390625,10481.599609375,10610.5,10610.4892578125,258553000
2011-05-09,10546.900390625,10548.2998046875,10368.099609375,10396.2998046875,10396.2890625,227390000
2011-05-10,10401.5,10498.099609375,10337.2001953125,10474.400390625,10474.3896484375,222694000
2011-05-11,10527.5,10590.2998046875,10461.400390625,10531.5,10531.4892578125,154751000
2011-05-12,10459.7001953125,10487.599609375,10383.900390625,10487.599609375,10487.5888671875,187824000
2011-05-13,10512.099609375,10566.900390625,10321.7998046875,10356.5,10356.4892578125,229668000
2011-05-16,10280.2001953125,10390.900390625,10245.099609375,10363.900390625,10363.8896484375,166999000
2011-05-17,10366.599609375,10431.7998046875,10306.099609375,10306.400390625,10306.3896484375,177689000
2011-05-18,10381.2998046875,10387.0,10269.400390625,10343.7001953125,10343.689453125,181075000
2011-05-19,10378.5,10421.0,10286.599609375,10376.7998046875,10376.7890625,189011000
2011-05-20,10389.2998046875,10449.900390625,10190.900390625,10226.599609375,10226.5888671875,281705000
2011-05-23,10110.5,10122.5,10030.599609375,10082.7001953125,10082.6904296875,220742000
2011-05-24,10076.7998046875,10177.599609375,10074.400390625,10115.900390625,10115.890625,182084000
2011-05-25,10054.2001953125,10243.2001953125,10042.599609375,10217.400390625,10217.3896484375,212616000
2011-05-26,10252.2001953125,10349.0,10158.900390625,10203.2001953125,10203.189453125,215045000
2011-05-27,10289.7001953125,10365.7998046875,10203.7001953125,10261.2001953125,10261.189453125,179685000
2011-05-30,10239.2001953125,10277.7001953125,10224.900390625,10257.599609375,10257.5888671875,78572000
2011-05-31,10326.2998046875,10500.599609375,10325.0,10476.0,10475.9892578125,257020000
2011-06-01,10506.0,10549.0,10313.2998046875,10339.2998046875,10339.2890625,202365000
2011-06-02,10254.099609375,10375.2001953125,10214.599609375,10261.0,10260.9892578125,154967000
2011-06-03,10287.2998046875,10315.5,10133.0,10285.7001953125,10285.689453125,188748000
2011-06-06,10278.7001953125,10280.099609375,10123.2998046875,10157.7001953125,10157.689453125,150677000
2011-06-07,10162.0,10206.900390625,10124.7001953125,10168.099609375,10168.0888671875,145107000
2011-06-08,10137.900390625,10148.099609375,10050.5,10082.5,10082.490234375,162621000
2011-06-09,10079.2001953125,10141.7998046875,10019.5,10121.7001953125,10121.689453125,163515000
2011-06-10,10103.5,10129.900390625,9910.7998046875,9950.7998046875,9950.7900390625,187982000
2011-06-13,9958.2001953125,9999.900390625,9903.599609375,9946.2001953125,9946.1904296875,120643000
2011-06-14,9991.900390625,10166.2998046875,9991.900390625,10132.599609375,10132.5888671875,180570000
2011-06-15,10118.099609375,10118.099609375,9919.400390625,9933.099609375,9933.08984375,224518000
2011-06-16,9880.099609375,9928.900390625,9808.2001953125,9918.5,9918.490234375,243908000
2011-06-17,9862.099609375,10159.400390625,9803.7998046875,10135.2001953125,10135.189453125,513625000
2011-06-20,10029.7998046875,10053.5,9918.7998046875,10038.099609375,10038.08984375,207430000
2011-06-21,10078.5,10233.099609375,10075.2001953125,10231.900390625,10231.8896484375,222132000
2011-06-22,10240.7998046875,10264.400390625,10170.099609375,10226.2001953125,10226.189453125,166037000
2011-06-23,10170.7001953125,10171.2998046875,9910.5,9942.599609375,9942.58984375,256048000
2011-06-24,10054.599609375,10085.7001953125,9767.7998046875,9812.7001953125,9812.6904296875,262013000
2011-06-27,9791.099609375,9918.099609375,9758.5,9872.2001953125,9872.1904296875,162572000
2011-06-28,9898.599609375,10002.0,9823.599609375,9936.7001953125,9936.6904296875,214092000
2011-06-29,10001.5,10234.900390625,9998.2001953125,10143.599609375,10143.5888671875,235843000
2011-06-30,10205.2001953125,10359.900390625,10191.7998046875,10359.900390625,10359.8896484375,241843000
2011-07-01,10359.400390625,10536.7998046875,10321.7001953125,10492.0,10491.9892578125,265148000
2011-07-04,10524.2001953125,10524.2001953125,10428.400390625,10468.0,10467.9892578125,121604000
2011-07-05,10442.7998046875,10443.2998046875,10307.7998046875,10330.099609375,10330.0888671875,178936000
2011-07-06,10286.7001953125,10288.599609375,10129.7998046875,10204.5,10204.4892578125,247531000
2011-07-07,10234.2998046875,10356.5,10123.0,10196.2001953125,10196.189453125,226504000
2011-07-08,10232.2998046875,10261.099609375,9920.400390625,9938.2001953125,9938.1904296875,334061000
2011-07-11,9867.400390625,9870.2998046875,9588.099609375,9670.599609375,9670.58984375,338073000
2011-07-12,9553.7998046875,9690.2998046875,9276.099609375,9603.400390625,9603.390625,449762000
2011-07-13,9520.400390625,9719.7001953125,9508.0,9666.900390625,9666.890625,293129000
2011-07-14,9563.5,9678.400390625,9535.400390625,9598.599609375,9598.58984375,205287000
2011-07-15,9553.400390625,9607.099609375,9449.7998046875,9484.2001953125,9484.1904296875,287267000
2011-07-18,9443.7998046875,9511.099609375,9332.2001953125,9347.7998046875,9347.7900390625,235905000
2011-07-19,9395.5,9540.7001953125,9379.400390625,9443.7998046875,9443.7900390625,218847000
2011-07-20,9546.599609375,9744.400390625,9531.2998046875,9732.7998046875,9732.7900390625,293575000
2011-07-21,9803.099609375,10073.5,9650.5,10017.599609375,10017.58984375,369237000
2011-07-22,10099.2998046875,10221.5,10017.2001953125,10059.2998046875,10059.2900390625,377171000
2011-07-25,10005.2001953125,10009.599609375,9826.599609375,9866.2001953125,9866.1904296875,211892000
2011-07-26,9897.7998046875,9930.2998046875,9756.900390625,9833.400390625,9833.390625,201925000
2011-07-27,9762.2001953125,9782.2001953125,9569.7001953125,9643.2998046875,9643.2900390625,238022000
2011-07-28,9544.2998046875,9707.400390625,9517.099609375,9657.0,9656.990234375,247610000
2011-07-29,9540.2998046875,9679.0,9499.7998046875,9630.7001953125,9630.6904296875,254006000
2011-08-01,9713.0,9752.2998046875,9316.400390625,9318.2001953125,9318.1904296875,290079000
2011-08-02,9236.099609375,9342.599609375,9114.900390625,9114.900390625,9114.8916015625,387974000
2011-08-03,9033.7001953125,9297.2998046875,8958.599609375,9037.7001953125,9037.69140625,306543000
2011-08-04,9217.7001953125,9219.7001953125,8686.5,8686.5,8686.4912109375,385372000
2011-08-05,8479.400390625,8920.7001953125,8462.7001953125,8671.2001953125,8671.19140625,467593000
2011-08-08,8727.599609375,9030.7998046875,8453.599609375,8459.400390625,8459.3916015625,428022000
2011-08-09,8530.099609375,8660.7998046875,8101.89990234375,8428.900390625,8428.8916015625,466340000
2011-08-10,8637.599609375,8646.0,7933.7998046875,7966.0,7965.99169921875,449668000
2011-08-11,8207.099609375,8293.7001953125,7767.2998046875,8249.400390625,8249.3916015625,518475000
2011-08-12,8302.7001953125,8647.2998046875,8046.0,8647.2998046875,8647.291015625,307890000
2011-08-15,8727.5,8731.400390625,8581.400390625,8709.0,8708.9912109375,125248000
2011-08-16,8664.7998046875,8674.2998046875,8494.2001953125,8674.2998046875,8674.291015625,183972000
2011-08-17,8636.2998046875,8795.2998046875,8552.2998046875,8728.2001953125,8728.19140625,166738000
2011-08-18,8612.5,8644.2001953125,8166.39990234375,8317.7001953125,8317.69140625,255857000
2011-08-19,8289.0,8293.0,8015.0,8141.89990234375,8141.8916015625,328676000
2011-08-22,8090.7001953125,8391.5,8081.39990234375,8293.900390625,8293.8916015625,169798000
2011-08-23,8386.7001953125,8480.099609375,8183.39990234375,8279.7998046875,8279.791015625,173694000
2011-08-24,8340.7001953125,8427.099609375,8221.400390625,8369.099609375,8369.0908203125,136005000
2011-08-25,8474.2998046875,8477.900390625,8245.2001953125,8299.099609375,8299.0908203125,149803000
2011-08-26,8330.2998046875,8337.2001953125,8031.10009765625,8185.5,8185.49169921875,161053000
2011-08-29,8318.7998046875,8423.5,8261.900390625,8395.0,8394.9912109375,95897000
2011-08-30,8463.2001953125,8504.2001953125,8377.0,8444.7998046875,8444.791015625,151261000
2011-08-31,8498.7998046875,8718.599609375,8444.7998046875,8718.599609375,8718.5908203125,197599000
2011-09-01,8748.0,8801.7001953125,8615.400390625,8761.099609375,8761.0908203125,171201000
2011-09-02,8653.099609375,8655.5,8408.2998046875,8463.5,8463.4912109375,168596000
2011-09-05,8302.2001953125,8304.2001953125,8056.39990234375,8066.5,8066.49169921875,193160000
2011-09-06,8022.2001953125,8145.7001953125,7866.2998046875,7936.39990234375,7936.39208984375,256231000
2011-09-07,8134.39990234375,8166.2001953125,8039.0,8156.60009765625,8156.591796875,194621000
2011-09-08,8165.2998046875,8347.2001953125,8148.89990234375,8277.7998046875,8277.791015625,173917000
2011-09-09,8225.400390625,8276.2998046875,7903.2001953125,7910.2001953125,7910.1923828125,206216000
2011-09-12,7762.7001953125,7786.89990234375,7592.39990234375,7640.7001953125,7640.6923828125,303337000
2011-09-13,7780.7998046875,7836.89990234375,7505.2998046875,7834.2001953125,7834.1923828125,264721000
2011-09-14,7749.5,8063.0,7743.89990234375,8045.7001953125,8045.69189453125,267632000
2011-09-15,8134.2998046875,8436.2998046875,8108.0,8337.900390625,8337.8916015625,259608000
2011-09-16,8444.400390625,8445.099609375,8275.2001953125,8388.400390625,8388.3916015625,412179000
2011-09-19,8177.7001953125,8272.2001953125,8152.2998046875,8222.7001953125,8222.69140625,161604000
2011-09-20,8173.39990234375,8374.400390625,8151.5,8362.2001953125,8362.19140625,165457000
2011-09-21,8378.7998046875,8379.400390625,8185.0,8210.2998046875,8210.291015625,176487000
2011-09-22,8011.10009765625,8043.2998046875,7774.0,7830.7998046875,7830.7919921875,295675000
2011-09-23,7945.7998046875,7998.89990234375,7639.60009765625,7996.89990234375,7996.8916015625,272080000
2011-09-26,7846.39990234375,8312.7001953125,7842.7001953125,8201.7001953125,8201.69140625,259222000
2011-09-27,8380.7001953125,8562.099609375,8333.5,8531.900390625,8531.8916015625,278759000
2011-09-28,8409.099609375,8626.5,8364.900390625,8480.2001953125,8480.19140625,212410000
2011-09-29,8424.5,8653.900390625,8420.2998046875,8592.5,8592.4912109375,230920000
2011-09-30,8555.2001953125,8592.599609375,8427.2998046875,8546.599609375,8546.5908203125,191595000
2011-10-03,8346.599609375,8394.400390625,8288.7998046875,8353.7998046875,8353.791015625,178801000
2011-10-04,8267.7998046875,8271.900390625,8065.10009765625,8225.400390625,8225.3916015625,268613000
2011-10-05,8404.2001953125,8477.2998046875,8295.7001953125,8477.2998046875,8477.291015625,228970000
2011-10-06,8510.400390625,8704.7998046875,8501.2001953125,8704.7998046875,8704.791015625,275941000
2011-10-07,8728.7998046875,8849.900390625,8674.099609375,8798.400390625,8798.3916015625,226775000
2011-10-10,8848.0,8894.400390625,8790.599609375,8892.400390625,8892.3916015625,193051000
2011-10-11,8858.7998046875,8858.900390625,8732.2001953125,8845.5,8845.4912109375,191610000
2011-10-12,8784.7998046875,9029.900390625,8730.5,9026.5,9026.4912109375,227639000
2011-10-13,8996.2001953125,9073.2001953125,8857.7001953125,8943.5,8943.4912109375,227865000
2011-10-14,8953.2998046875,9033.400390625,8840.900390625,8975.5,8975.4912109375,178735000
2011-10-17,9032.5,9087.7998046875,8825.2998046875,8864.2998046875,8864.291015625,177398000
2011-10-18,8782.7998046875,8831.2001953125,8715.099609375,8811.2998046875,8811.291015625,165342000
2011-10-19,8881.099609375,8907.2998046875,8800.5,8849.5,8849.4912109375,189561000
2011-10-20,8740.099609375,8822.2998046875,8573.900390625,8608.2001953125,8608.19140625,236393000
2011-10-21,8663.5,8891.7998046875,8657.099609375,8853.0,8852.9912109375,226385000
2011-10-24,8924.900390625,8976.2998046875,8815.7998046875,8957.099609375,8957.0908203125,153223000
2011-10-25,8929.900390625,8971.099609375,8803.7998046875,8879.599609375,8879.5908203125,169945000
2011-10-26,8873.7998046875,8977.099609375,8787.7001953125,8832.5,8832.4912109375,184485000
2011-10-27,9099.0,9305.099609375,9030.900390625,9270.5,9270.490234375,303581000
2011-10-28,9309.400390625,9351.0,9158.7998046875,9224.400390625,9224.390625,268027000
2011-10-31,9127.400390625,9178.2001953125,8954.900390625,8954.900390625,8954.8916015625,190210000
2011-11-01,8775.400390625,8775.400390625,8480.900390625,8579.599609375,8579.5908203125,270047000
2011-11-02,8667.7998046875,8690.7998046875,8436.0,8574.5,8574.4912109375,206727000
2011-11-03,8425.0,8789.7001953125,8407.2001953125,8712.599609375,8712.5908203125,269539000
2011-11-04,8800.900390625,8800.900390625,8514.599609375,8596.400390625,8596.3916015625,209087000
2011-11-07,8436.900390625,8595.900390625,8311.599609375,8476.400390625,8476.3916015625,209084000
2011-11-08,8471.400390625,8652.099609375,8466.900390625,8518.5,8518.4912109375,162063000
2011-11-09,8609.2998046875,8620.7001953125,8251.0,8340.599609375,8340.5908203125,227936000
2011-11-10,8226.7998046875,8464.5,8211.2998046875,8310.900390625,8310.8916015625,191501000
2011-11-11,8301.7001953125,8580.099609375,8263.2001953125,8556.099609375,8556.0908203125,192929000
2011-11-14,8615.7998046875,8616.900390625,8341.5,8372.2001953125,8372.19140625,154797000
2011-11-15,8316.7001953125,8333.2001953125,8191.7001953125,8237.599609375,8237.5908203125,197888000
2011-11-16,8213.400390625,8415.7001953125,8213.2998046875,8304.099609375,8304.0908203125,173684000
2011-11-17,8272.400390625,8335.900390625,8200.2998046875,8270.599609375,8270.5908203125,190560000
2011-11-18,8224.599609375,8361.7998046875,8221.7001953125,8310.099609375,8310.0908203125,247998000
2011-11-21,8291.2998046875,8303.2001953125,8021.0,8021.0,8020.99169921875,176206000
2011-11-22,8088.0,8105.2998046875,7892.60009765625,7904.89990234375,7904.89208984375,190502000
2011-11-23,7848.10009765625,7936.10009765625,7739.2998046875,7739.2998046875,7739.2919921875,192305000
2011-11-24,7822.10009765625,7877.10009765625,7670.60009765625,7721.7998046875,7721.7919921875,176746000
2011-11-25,7732.2998046875,7778.7998046875,7601.2001953125,7763.5,7763.4921875,141861000
2011-11-28,7881.7998046875,8119.89990234375,7858.10009765625,8119.89990234375,8119.8916015625,225496000
2011-11-29,8072.5,8181.39990234375,7989.7001953125,8128.0,8127.99169921875,167352000
2011-11-30,8033.7998046875,8452.7998046875,8017.7998046875,8449.5,8449.4912109375,332723000
2011-12-01,8441.0,8491.5,8369.5,8421.0,8420.9912109375,176853000
2011-12-02,8506.2001953125,8624.5,8497.2998046875,8558.599609375,8558.5908203125,214198000
2011-12-05,8638.2001953125,8738.0,8634.2998046875,8705.7998046875,8705.791015625,179729000
2011-12-06,8665.2998046875,8746.7001953125,8633.599609375,8712.7998046875,8712.791015625,135237000
2011-12-07,8789.7998046875,8844.2001953125,8511.7998046875,8644.2998046875,8644.291015625,262733000
2011-12-08,8697.900390625,8766.7001953125,8435.2001953125,8461.2001953125,8461.19140625,244973000
2011-12-09,8387.7998046875,8659.099609375,8382.099609375,8649.7001953125,8649.69140625,211495000
2011-12-12,8600.099609375,8609.400390625,8381.0,8381.0,8380.9912109375,156325000
2011-12-13,8412.599609375,8443.7998046875,8260.900390625,8327.7998046875,8327.791015625,210154000
2011-12-14,8281.099609375,8370.5,8182.0,8182.0,8181.99169921875,177401000
2011-12-15,8201.2998046875,8313.2001953125,8172.60009765625,8250.400390625,8250.3916015625,205005000
2011-12-16,8306.7998046875,8322.7001953125,8153.10009765625,8203.400390625,8203.3916015625,366661000
2011-12-19,8131.39990234375,8354.0,8120.89990234375,8253.0,8252.9912109375,163045000
2011-12-20,8247.7998046875,8454.400390625,8215.400390625,8454.400390625,8454.3916015625,184441000
2011-12-21,8535.0,8606.5,8317.2001953125,8378.400390625,8378.3916015625,191474000
2011-12-22,8401.7998046875,8488.7998046875,8401.7998046875,8462.900390625,8462.8916015625,117950000
2011-12-23,8539.7001953125,8568.5,8521.2998046875,8542.7001953125,8542.69140625,76689000
2011-12-27,8536.5,8585.7998046875,8492.900390625,8529.599609375,8529.5908203125,70029000
2011-12-28,8516.900390625,8560.400390625,8344.900390625,8358.400390625,8358.3916015625,97456000
2011-12-29,8409.5,8487.900390625,8307.2001953125,8487.900390625,8487.8916015625,97822000
2011-12-30,8551.2998046875,8571.7001953125,8485.5,8566.2998046875,8566.291015625,89131000
2012-01-03,8739.2001953125,8743.2998046875,8597.099609375,8732.400390625,8732.3916015625,186689000
2012-01-04,8683.400390625,8701.2998046875,8526.7998046875,8581.7998046875,8581.791015625,243803000
2012-01-05,8598.7001953125,8598.7001953125,8301.2001953125,8329.599609375,8329.5908203125,192704000
2012-01-06,8369.7001953125,8445.900390625,8233.7998046875,8289.099609375,8289.0908203125,153765000
2012-01-09,8314.5,8404.400390625,8250.099609375,8278.900390625,8278.8916015625,173948000
2012-01-10,8341.099609375,8486.099609375,8339.0,8472.900390625,8472.8916015625,200515000
2012-01-11,8463.099609375,8521.2001953125,8371.2998046875,8426.7998046875,8426.791015625,234067000
2012-01-12,8455.900390625,8575.900390625,8419.0,8427.0,8426.9912109375,265513000
2012-01-13,8501.099609375,8548.2001953125,8367.400390625,8450.599609375,8450.5908203125,243066000
2012-01-16,8368.400390625,8483.599609375,8354.599609375,8449.599609375,8449.5908203125,143473000
2012-01-17,8551.2998046875,8575.0,8447.400390625,8535.2998046875,8535.291015625,203479000
2012-01-18,8539.400390625,8581.7998046875,8411.0,8420.7001953125,8420.69140625,231351000
2012-01-19,8464.599609375,8603.7998046875,8433.900390625,8603.7998046875,8603.791015625,316961000
2012-01-20,8610.400390625,8612.400390625,8526.2998046875,8561.900390625,8561.8916015625,271034000
2012-01-23,8552.7001953125,8667.5,8529.2001953125,8619.599609375,8619.5908203125,219158000
2012-01-24,8551.5,8597.0,8519.0,8591.400390625,8591.3916015625,214926000
2012-01-25,8618.5,8638.7001953125,8463.0,8555.400390625,8555.3916015625,213599000
2012-01-26,8594.900390625,8721.599609375,8583.599609375,8713.7998046875,8713.791015625,223131000
2012-01-27,8670.900390625,8746.599609375,8624.7998046875,8657.2998046875,8657.291015625,171538000
2012-01-30,8588.400390625,8624.2001953125,8496.7001953125,8517.0,8516.9912109375,177904000
2012-01-31,8537.7998046875,8576.900390625,8489.400390625,8509.2001953125,8509.19140625,229793000
2012-02-01,8558.599609375,8726.7998046875,8551.400390625,8696.599609375,8696.5908203125,223557000
2012-02-02,8724.0,8782.0,8689.2998046875,8772.2998046875,8772.291015625,210818000
2012-02-03,8748.7998046875,8861.2001953125,8733.2001953125,8861.2001953125,8861.19140625,260454000
2012-02-06,8833.7998046875,8841.7998046875,8751.099609375,8835.2998046875,8835.291015625,179784000
2012-02-07,8841.7001953125,8856.900390625,8725.7998046875,8846.900390625,8846.8916015625,178247000
2012-02-08,8859.400390625,8921.7001953125,8841.599609375,8849.2998046875,8849.291015625,199361000
2012-02-09,8879.0,8967.400390625,8868.2001953125,8902.099609375,8902.0908203125,195273000
2012-02-10,8851.599609375,8860.400390625,8746.2998046875,8797.099609375,8797.0908203125,172345000
2012-02-13,8856.099609375,8883.2998046875,8772.2001953125,8788.2998046875,8788.291015625,145672000
2012-02-14,8760.2998046875,8832.7998046875,8721.5,8771.900390625,8771.8916015625,149295000
2012-02-15,8820.2001953125,8853.400390625,8719.099609375,8741.599609375,8741.5908203125,151604000
2012-02-16,8649.2001953125,8651.7001953125,8476.7998046875,8558.099609375,8558.0908203125,305249000
2012-02-17,8647.7998046875,8708.099609375,8612.900390625,8657.0,8656.9912109375,258808000
2012-02-20,8726.599609375,8818.099609375,8715.5,8818.099609375,8818.0908203125,161960000
2012-02-21,8825.2001953125,8864.400390625,8695.900390625,8767.099609375,8767.0908203125,190679000
2012-02-22,8775.2998046875,8778.099609375,8654.5,8657.0,8656.9912109375,179455000
2012-02-23,8637.900390625,8672.2998046875,8482.2998046875,8527.7001953125,8527.69140625,249965000
2012-02-24,8553.099609375,8568.2001953125,8456.400390625,8527.7001953125,8527.69140625,193668000
